"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"130","RT @JStein_WaPo: BREAKING: Dr. Fauci is warning Trump officials NOT to listen to growing push among WH advisers, GOP lawmakers to restart t…",FALSE,0,NA,2020-03-24 10:06:07,FALSE,NA,"1242392240875585542",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","collcher2",13979,TRUE,FALSE,NA,NA
"131","@realDonaldTrump @nytimes @washingtonpost Open for business. As usual .. THATS CRAZY .. Trump is just looking at th… https://t.co/A9Jro9uICm",FALSE,0,"realDonaldTrump",2020-03-24 10:06:06,TRUE,"1241929664987148289","1242392238770008064","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TumpTwits",0,FALSE,FALSE,NA,NA
"132","RT @JoyAnnReid: Riddle me this: why does Steve Mnuchin need to have control of a $500 billion slush fund where no one knows who he makes lo…",FALSE,0,NA,2020-03-24 10:06:06,FALSE,NA,"1242392237897658368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaryJeanPittman",3053,TRUE,FALSE,NA,NA
"133","@FNAUSA1 @danagould @realDonaldTrump Who is dumb enough to think this is an actual quote?

Surely, no one is their… https://t.co/WEFUK8BfrH",FALSE,0,"FNAUSA1",2020-03-24 10:06:05,TRUE,"1242369089412177922","1242392233573265408","1192959795889872897","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BeGregiousMe",0,FALSE,FALSE,NA,NA
"134","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:05:58,FALSE,NA,"1242392205492273157",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cej5001",6109,TRUE,FALSE,NA,NA
"135","RT @JoyAnnReid: Riddle me this: why does Steve Mnuchin need to have control of a $500 billion slush fund where no one knows who he makes lo…",FALSE,0,NA,2020-03-24 10:05:58,FALSE,NA,"1242392201545433088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","detroitrueblue",3053,TRUE,FALSE,NA,NA
"136","BREAKING: Trump signed legislation into law saying anyone over 65 not named Trump shall be sacrificed. The Logan’s… https://t.co/yIlfPFbuvx",FALSE,0,NA,2020-03-24 10:05:54,TRUE,NA,"1242392185422647296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swamp_watcher",0,FALSE,FALSE,NA,NA
"137","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:05:50,FALSE,NA,"1242392168905543681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mike77barry",6109,TRUE,FALSE,NA,NA
"138","RT @CjStafford5: My husband hates Trump and said after they blocked the stimulus deal today he will vote anything but Democrat in the elect…",FALSE,0,NA,2020-03-24 10:05:48,FALSE,NA,"1242392162131566592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrStran19413023",23,TRUE,FALSE,NA,NA
"139","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:05:46,FALSE,NA,"1242392154615369728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoMcCoy19572",6109,TRUE,FALSE,NA,NA
"140","RT @ChristinePolon1: The Obama admn was a criminal Enterprise. #CoronaVirus Vaccine six years ago? Planned to take down Trump admn and Amer…",FALSE,0,NA,2020-03-24 10:05:45,FALSE,NA,"1242392150517501952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","duranamccall",200,TRUE,FALSE,NA,NA
"141","RT @JoyAnnReid: Riddle me this: why does Steve Mnuchin need to have control of a $500 billion slush fund where no one knows who he makes lo…",FALSE,0,NA,2020-03-24 10:05:45,FALSE,NA,"1242392147980148741",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Armenua",3053,TRUE,FALSE,NA,NA
"142","RT @JoyAnnReid: .@ReaganBattalion forgot to mention the $500 billion Mnuchin slush fund, from which he could hand out money like a Gilded A…",FALSE,0,NA,2020-03-24 10:05:35,FALSE,NA,"1242392107517698049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RichardKalnins",990,TRUE,FALSE,NA,NA
